,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Gamma0_1,Gamma0_2,Gamma0_3,Gamma0_4,Gamma0_5,Gamma0_6,Gamma0_7,Gamma0_8,Gamma0_9,Gamma0_10,Gamma0_11,Gamma0_12,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,Gamma9,Gamma10,Gamma11,Gamma12,eta0,eta,count,success,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,max_iter,min_iter,N,Jmax,alpha,gleak,ex,lk,rate,minGg,maxGg,minGo,maxGo,tol,optim,exfix,exval,profile,seed,Gamma,runtime,cohlength,ucohlength,ueta,keep
429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.6779426172884705,0.1359356960051752,0.0459913714862636,0.0357810313150036,0.0329765538972219,0.0326249441302619,0.0321530404326523,0.0562873797801577,1.0018494008253698,0.0321704885085682,0.0378670212198931,0.0322386065397276,-0.0020932292710426,-0.0034381654941654,751.0,0.0,0.4439712880877319,0.5429994179458086,0.3984837936722691,0.5771904249705891,0.0022070307099721,0.5082660962067422,0.023821782595742,0.1096719488239756,0.8463682746076329,0.6593861173054472,0.182167870828635,0.7472025252518296,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.1823411675112144,0 days 09:57:56.608079,4.16986808885914,3.966582244352296,0.0020932292710426,1.0
430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.081348601643977,0.0811932680959131,1.0003533937232958,0.0845456604581749,0.0879365948873705,0.3162088395193436,0.0809557957947212,0.0805576301918107,0.9790561298998006,0.080716907923436,0.9235618025617156,0.1169614254632798,-0.0015816351875626,-0.0020296508892092,548.0,0.0,0.4757832695878426,0.1348462759731289,0.929685695143032,0.1128050984854016,0.019742858018292,0.256601728456595,0.0868599069242335,0.016721458581569,0.653241876464221,0.1319621389912917,0.5638798440619879,0.2425898291710867,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.283071904373387,0 days 09:57:56.608079,4.163672238601126,4.121119316308926,0.0015816351875626,1.0
431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.1308391729600321,0.122424313038233,0.1163564278398008,0.1442681425795994,0.1160037327647411,1.001823247470389,0.1337749823668312,0.1329657208527402,0.1232128532386094,0.1255174885862447,0.1868390001330488,0.766891737456273,-0.001452723098108,-0.0016343278685958,472.0,0.0,0.94065013576751,0.2158559882948059,0.5206547263415716,0.7349872579716564,0.3111299186294756,0.8317393900529948,0.3139789521314091,0.3878600637741026,0.4303882825277383,0.4188941219318052,0.6079436544104145,0.2262456115998308,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3431944568587285,0 days 09:57:56.608079,4.063630270322697,3.913743093711228,0.001452723098108,1.0
432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.5292742798366684,0.1105622968263366,0.3824366595348657,0.3678655620267124,0.1678188048316473,1.0001955568774108,0.3083970881494161,0.092766917891763,0.0793385359448367,0.1645650640444399,0.109192907300305,0.3138361029022211,-0.0015642983616528,-0.0016544273749742,625.0,0.0,0.3292141104429632,0.2289720313175148,0.2769452485168916,0.7627823261640054,0.6292667538218684,0.9627893024240344,0.9501300406270484,0.2050854469078391,0.2099460359611455,0.907647961225806,0.1389598252584758,0.7611850469966638,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2697971239168077,0 days 09:57:56.608079,4.012445991145773,3.9012992790367087,0.0015642983616528,1.0
433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.7668498651404606,0.500603772362177,0.2653269351666721,0.0840995540025855,0.9357660739428773,0.0239142299402437,0.1499959978531544,1.0010302107235218,0.0839658083769538,0.0248443353327199,0.0231014470274224,0.0259334294736588,-0.0023205852261819,-0.0029125665727756,921.0,0.0,0.1917597630569484,0.1430366635830099,0.4392438892869368,0.684059677178238,0.8441686846123795,0.2081510453823268,0.099703940964654,0.7927129199401057,0.4510172251086877,0.6095696684240932,0.5842015070063805,0.7608174964562291,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.1648905821232134,0 days 09:57:56.608079,3.949701943641403,3.4473007941663427,0.0023205852261819,1.0
434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,0.0115911961859888,0.0115911961859888,0.0115911961859888,0.0115911961859888,0.0115911961859888,0.0115911961859888,0.0115911961859888,0.0115911961859888,0.0115911961859888,0.0115911961859888,0.0115911961859888,0.0115911961859888,9.114791671141968e-07,9.168405052305064e-07,1.213833081582175e-06,4.023956152619801e-07,3.830343718920622e-07,0.0426501101058413,1.423423092138965e-07,2.144090555857229e-06,0.0162157645506607,5.868245857734997e-07,9.117798460299044e-07,0.0177709652654945,-0.0042206140328472,-0.0050030804434884,7360.0,1.0,0.9895589133689572,0.6480914891334518,0.3652115374986091,0.1748898254706369,0.1028788189560984,0.6915541583491103,0.2551036083779704,0.2776011396638246,0.4433468759483189,0.527598538334692,0.4161480201571306,0.95570434973668,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.0114934863733588,0 days 09:57:56.608079,5.661500533179506,5.65287057744206,0.0042206140328472,1.0
435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.6970592538857469,0.0718890357337311,0.0462993675126587,0.0673066840416058,0.0757582550752014,0.0473188414412375,0.9120941768635576,1.001340991660602,0.0546445105209605,0.7739778269950484,0.0540785160146891,0.0719244686167613,-0.001903472646034,-0.0022179609405216,676.0,0.0,0.2980911074794119,0.6020186271784486,0.0162454249921948,0.063771841660438,0.1989468812680669,0.2813428737370801,0.4663233193249951,0.5742074019291394,0.1659211086570935,0.5786497571139853,0.0818230398967426,0.3922747160097736,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2215910173216222,0 days 09:57:56.608079,4.164352132363575,3.785274649034084,0.001903472646034,1.0
436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.0955086034203725,0.0962955613161368,0.0581469661553846,0.0769131936219035,0.0525304374042765,1.0018081516455957,0.0477609550279434,0.9926294756446044,0.6571628438940483,0.4141138691973042,0.0604183706838584,0.0520277078305863,-0.0017654516449107,-0.0020203564755621,664.0,0.0,0.7980970810066665,0.4749920191021805,0.6660683551009295,0.2235708907941258,0.7075247248967915,0.9843044416243631,0.6509490718265054,0.9805192866154516,0.8338745109081496,0.7682136922364887,0.4791942411113964,0.5740763250109749,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2188555202138452,0 days 09:57:56.608079,3.8352597189964257,3.68237891963562,0.0017654516449107,1.0
437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.8348360068112066,0.2407695882801443,0.3451499483310974,0.1082686432260265,1.0002689883136735,0.0990234774060685,0.1507059828187947,0.1000944366846903,0.9098007842392118,0.6329528605536237,0.1586825255906231,0.1003758150462753,-0.0013714192031205,-0.0014739812411707,512.0,0.0,0.2471420081135659,0.8745604543201495,0.0134213795824037,0.7974005150544419,0.940039683462813,0.3318403248175504,0.7999504016769723,0.4292777997945473,0.856945560024073,0.629020805899631,0.0557661954878206,0.3756640369001169,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3210780149491545,0 days 09:57:56.608079,3.8060820198878784,3.761931148461958,0.0013714192031205,1.0
438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,1.0003035970635166,0.3424065505682968,0.0756809657706515,0.9734131493907912,0.0600833443970954,0.0605885367813427,0.0683224791104417,0.0721039118518251,0.0843647276763942,0.1395021844099426,0.0663146020850384,0.0846962012692107,-0.0018271786720822,-0.0023661002903812,616.0,0.0,0.0192429518064972,0.7493186611795593,0.8708445149105573,0.9961083482561572,0.5263456854041744,0.3912925761498169,0.5245606389052777,0.4434965486529795,0.293139703811096,0.9102584846087232,0.3941835262814683,0.8956621808161226,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2439717139711565,0 days 09:57:56.608079,4.057634018555304,3.83743928302106,0.0018271786720822,1.0
439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.7913981452521963,0.085770499961753,0.0662482878285153,0.0441094971690558,0.1601443838345393,0.0595573656590303,1.000201798956142,0.0555825900389772,0.040113563510967,0.5928999447446279,0.0395986462750053,0.0370440312443191,-0.002107788623657,-0.0025991698583166,740.0,0.0,0.5665005108051067,0.8469154678831501,0.6656082493669545,0.4692428342605274,0.7163119857224545,0.7254649388716485,0.8693750319158191,0.460803334283726,0.5296219336694757,0.7642379384989474,0.5147658444584566,0.6203610325736882,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.1983862993556815,0 days 09:57:56.608079,3.603120864914288,3.452592437104593,0.002107788623657,1.0
440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,0.5074705239490462,0.5074705239490462,0.5074705239490462,0.5074705239490462,0.5074705239490462,0.5074705239490462,0.5074705239490462,0.5074705239490462,0.5074705239490462,0.5074705239490462,0.5074705239490462,0.5074705239490462,1.0002453845362267,0.2629474608468046,0.2594863908217338,0.266858170375795,0.2735970470678571,0.2655398758615335,0.2914200654044318,0.2551376230321795,0.2558991688224105,0.7411562059922039,0.2666675648489924,0.9534985994860352,-0.0009938129374857,-0.001076974685865,299.0,0.0,0.235456309270706,0.9760989383750353,0.6359718342177035,0.6505473700781643,0.7451892912832438,0.7877180196219927,0.0958999123734476,0.370059051182342,0.5986401921465198,0.9941932829140352,0.5164730116754551,0.0025205341448895,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.5155386232328507,0 days 09:57:56.608079,3.701742264366649,3.829939614189468,0.0009938129374857,1.0
441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.0371003796580476,0.016971060121735,0.0101033835479242,0.0224108659742277,0.431643423655251,0.0101355348600943,0.8149267936199237,0.0088235931099523,1.0008218003729243,0.4595692232120106,0.0092196627893518,0.6280224302262611,-0.0014672354875019,-0.0016759276339231,1474.0,0.0,0.9701985250496246,0.5501854056360739,0.0650158369432254,0.3448943551193409,0.9588194982923972,0.3312254750905331,0.555588179445964,0.3269735275253345,0.6125847528272427,0.4864487575298477,0.3290494919078814,0.095190812584463,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.270088208403047,0 days 09:57:56.608079,3.8280994607704457,3.808186987332719,0.0014672354875019,1.0
442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,1.000728773212352,0.1698942555531476,0.132568389606434,0.1183407078448304,0.0467776924971584,0.0636960680199635,0.0558669126086912,0.0517815589260173,0.0347141740028759,0.6841948039659761,0.0605008441695783,0.0295486385771909,-0.0021281335445625,-0.0026852177263294,834.0,0.0,0.2829774057905865,0.6207035301900188,0.5144465729725662,0.4437887750487971,0.5719257653405888,0.3750087709591195,0.5192312737071254,0.5727900884907767,0.7149351637069162,0.9637567865186668,0.2250311965853751,0.975952865672312,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.1785829038236488,0 days 09:57:56.608079,3.887116011482372,3.529001367192256,0.0021281335445625,1.0
443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,0.100927151463057,0.100927151463057,0.100927151463057,0.100927151463057,0.100927151463057,0.100927151463057,0.100927151463057,0.100927151463057,0.100927151463057,0.100927151463057,0.100927151463057,0.100927151463057,0.0448171014547381,3.7745836554587614e-06,3.680810580768983e-06,1.2358022625121688e-05,0.3300039822728832,0.0006251483832525,0.1299452613698979,0.2056312035417798,0.1056955481531865,0.0373931554396253,2.0244693010098693e-05,1.7201143863935606e-05,-0.0028569167517978,-0.0035622049739434,6982.0,1.0,0.9851854676617544,0.8069340169711616,0.715016523460935,0.0683509543637846,0.7801177218732845,0.6112634591511934,0.2496788286783939,0.2421672294912946,0.3336024086504059,0.3211709673984647,0.3993479264267637,0.5307593942880608,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.1002994841647528,0 days 09:57:56.608079,3.5823725320257416,3.6880485782332912,0.0028569167517978,1.0
444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.0784325585385704,0.0844157182946928,0.0798292683253231,0.1170617042789903,0.1304743305642015,0.0948248813059977,0.0959643822488166,0.0794073565599645,1.000808550885255,0.9227338899459429,0.1460818590059651,0.0851068940082788,-0.0017461360701439,-0.0020715584979394,558.0,0.0,0.7903723320832994,0.3978754419785018,0.0281708977614449,0.6906990160396024,0.0016510193001179,0.4713730750251848,0.6548680604569722,0.6150294538157866,0.813076256364178,0.9445714257635228,0.3329382657717585,0.7253059902193829,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2794476007378827,0 days 09:57:56.608079,4.2117591304330855,4.057435555256715,0.0017461360701439,1.0
445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.3669400185876679,0.0414969950280803,1.9486714929463e-07,9.999814311513497e-08,2.215904772674689e-07,2.157182616829547e-06,0.3385918339555932,0.1934784229734665,2.3764489961618075e-06,0.6926774802325283,0.0828595495296952,0.1846234028249377,-0.0017673401899454,-0.0020394633505312,14758.0,0.0,0.8648714785350653,0.8434369993818133,0.7971506335584522,0.5217048062087744,0.7841879994653727,0.2362327037491456,0.5131825221537591,0.5457954017067477,0.1498802248515299,0.8640104194185583,0.4434296910153265,0.3982304591100782,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2315115069051825,0 days 09:57:56.608079,3.343186493819203,3.74658128649565,0.0017673401899454,1.0
446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.2497852144093645,0.0411819525551805,0.0323713867755351,1.0005220363692795,0.0329432180347152,0.0324742078482161,0.0317190120504145,0.0384052183822387,0.0365065402165914,0.1751559282412635,0.0423223314170022,0.4053281075651433,-0.00199922782944,-0.002309778178395,751.0,0.0,0.5861595852311661,0.5912593448473008,0.3388482217670612,0.6936376786249734,0.3027612151615625,0.5412729527060989,0.0133509341030679,0.0700125464279866,0.0835928715736902,0.6187324937744663,0.5153290300671632,0.3604288191696071,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.1829861190100536,0 days 09:57:56.608079,3.9145334416187305,3.797348276131136,0.00199922782944,1.0
447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.9046568651258812,0.2530756758974484,0.1264124959898463,0.1372570116769206,0.1422105904398339,1.0020361021516728,0.1443524541333136,0.1569254916515666,0.1674024681994514,0.1534000161848419,0.2862372755756312,0.6266744514793968,-0.0013253422576459,-0.0014441430421161,455.0,0.0,0.3711834336632285,0.8987381444336907,0.7265193199408164,0.2714592384802545,0.3513291989755064,0.9529563886032808,0.3819932052353869,0.5071574636718336,0.7338041284575768,0.2262968427233753,0.6492239078454173,0.2341474212133192,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3543085577892168,0 days 09:57:56.608079,3.851525070626898,3.826183918749309,0.0013253422576459,1.0
448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.0566059914805568,0.0495182796042438,1.0006730354131852,0.0873815843365991,0.3507457028123313,0.3640283795387087,0.4182928390978143,0.0472039712930218,0.0564106855490998,0.953645955625816,0.0510374666485313,0.3546459283966482,-0.0014462115097157,-0.0017624401035509,683.0,0.0,0.8602267359870168,0.416073316382482,0.9767436890008184,0.0641119367943018,0.5340878171469802,0.4546269864432166,0.2913252060548866,0.124416561163175,0.0803511117705723,0.8174656721496811,0.1749951717571276,0.0321826839989172,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.228995142892847,0 days 09:57:56.608079,3.8297987493003927,3.830780058566555,0.0014462115097157,1.0
449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,0.1586356533508588,0.1586356533508588,0.1586356533508588,0.1586356533508588,0.1586356533508588,0.1586356533508588,0.1586356533508588,0.1586356533508588,0.1586356533508588,0.1586356533508588,0.1586356533508588,0.1586356533508588,0.2934865527658126,0.453890056561426,0.3005889933130023,0.5416752229693033,0.0349722475444873,0.0259228078939196,0.2186500660982656,0.0250354116223136,1.0008396259454142,0.0373653109826577,0.0246244075743594,0.0247244794729004,-0.0024513481367381,-0.0032783595976774,809.0,0.0,0.5589492690391638,0.2225113306179205,0.3697736077658321,0.8101363128429538,0.6014031377685471,0.1491607791759627,0.1286991711581556,0.5967692649703483,0.8424382511597339,0.4728904791868251,0.6743102410930518,0.7918020389548033,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.1583378751313531,0 days 09:57:56.608079,3.9245211663068815,3.802801399680637,0.0024513481367381,1.0
450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2165819528996201,0.8051346184100289,0.8833205302751039,0.0815746351149571,0.0983224375136676,0.0473257911796333,1.001113999629449,0.046486089546901,0.9636869594499056,0.8511576637979165,0.0470947559321305,0.0463227743706321,-0.0014714125450911,-0.001789295802108,788.0,0.0,0.1611632448383022,0.65566490718991,0.9767674311051562,0.6864991146866753,0.7063656388496063,0.1097672594158584,0.5761988566287133,0.1468813024270043,0.7106411026024182,0.4782738186463403,0.0572986595131552,0.2190365945489802,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2826073742898425,0 days 09:57:56.608079,4.1762142982354415,3.725725335252178,0.0014714125450911,1.0
451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.0749557273000281,0.0925320028301603,0.0866698077234457,0.9921760362683594,0.0688585276618199,0.2607506590646792,0.0775690270615477,1.0022185019304592,0.9992957035148774,0.0754811716249128,0.1403628205463371,0.0750710579311662,-0.0015344811380371,-0.0019274617284806,585.0,0.0,0.3901562065985702,0.144886516066273,0.3325942989567602,0.9992601243584844,0.2197886203535297,0.5738416692770718,0.0044246297727955,0.94776207688652,0.8431877971672989,0.076926756762669,0.1640775841238413,0.5889098938452022,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2678223706068742,0 days 09:57:56.608079,4.387305402342247,4.122141191882016,0.0015344811380371,1.0
452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,1.000665359553668,0.6227049830825654,0.2904760988391351,0.0258927093234638,0.025407174377201,0.047297364003773,0.1258601804090509,0.2663021310167615,0.1133148554758558,0.0324666151341712,0.0306967355222038,0.038268524169788,-0.0023497785333193,-0.0030863135814212,812.0,0.0,0.1582240491438289,0.3186352421090244,0.7868586014691246,0.6906391318322144,0.6394053235575408,0.0419931754943007,0.2124440790696045,0.1196279622646254,0.5635489328790017,0.7465336242602753,0.481597369524578,0.8059920175883951,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.1614228430134061,0 days 09:57:56.608079,3.8461843320236953,3.839409348342929,0.0023497785333193,1.0
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.674396933778016,1.392494245329899e-07,2.056019864472036e-07,0.8969241805962965,5.366164672175226e-06,0.6454463959434683,0.1553417425537989,1.349169959818958e-07,0.1583807874096218,9.108171154354128e-07,0.4912688844299798,9.999616419342245e-08,-0.0018401296607398,-0.002335677506137,23536.0,0.0,0.0756177169296772,0.1488783615121148,0.0631159156491667,0.4069117513832861,0.1983491845840524,0.925100462595671,0.1552443935880325,0.8030478839373323,0.0682633753156742,0.2378296802237579,0.3414653668718492,0.9109750310514808,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.1971572393166578,0 days 09:57:56.608079,3.706075293280017,3.895876102333194,0.0018401296607398,1.0
454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,0.1306870229743345,0.1306870229743345,0.1306870229743345,0.1306870229743345,0.1306870229743345,0.1306870229743345,0.1306870229743345,0.1306870229743345,0.1306870229743345,0.1306870229743345,0.1306870229743345,0.1306870229743345,0.0178541822333214,0.0120470328118238,0.0126678645913612,0.4227359248858204,0.0142192802842992,0.0105637171059515,0.0360286389096039,0.028585804700159,1.0011887056367053,0.0528699293919952,0.0227443106623384,0.0330691680565547,-0.0023627854753057,-0.0030580962540347,1092.0,0.0,0.9603707068623992,0.655316152368591,0.3858945340329056,0.8679420449624552,0.5475987459921849,0.0874748104698309,0.35418518986067,0.1337350520161898,0.8054684793534074,0.2254593479487031,0.3448995269896708,0.644871770165876,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.1287896376390468,0 days 09:57:56.608079,4.440273588168245,4.086251097056685,0.0023627854753057,1.0
